Emp_Id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
IND10914,0.92,0.56,5,197,2,1,0,0,product_mng,medium
IND10915,0.41,0.47,2,138,3,0,1,0,sales,low
IND10920,0.37,0.45,2,126,3,0,1,0,support,medium
IND10921,0.11,0.81,6,305,4,0,1,0,sales,low
IND10926,0.74,0.81,5,106,5,0,0,0,sales,medium
IND10930,0.42,0.54,2,143,3,1,1,0,sales,low
IND10933,0.97,1.00,5,251,2,0,0,0,accounting,medium
IND10935,0.75,0.81,5,227,5,0,1,0,technical,medium
IND10936,0.87,0.60,2,122,2,0,0,0,IT,low
IND10940,0.72,0.67,4,147,2,0,0,0,technical,medium
IND10943,0.98,0.80,2,201,2,0,0,0,sales,high
IND10945,0.61,0.38,2,268,3,0,0,0,sales,low
IND10950,0.83,0.96,5,275,5,0,1,0,support,low
IND10954,0.97,0.63,5,258,2,0,0,0,IT,medium
IND10958,0.76,0.62,3,150,2,1,0,0,technical,medium
IND10963,0.58,0.90,3,209,2,0,0,0,management,high
IND10965,0.11,0.86,6,308,4,0,1,0,IT,low
IND10966,0.77,0.59,4,140,3,0,0,0,sales,medium
IND10970,0.37,0.47,2,141,3,0,1,0,technical,medium
IND10972,0.11,0.85,6,295,4,0,1,0,technical,low
IND10975,0.24,0.60,4,195,5,0,0,0,sales,medium
IND10979,0.86,0.96,5,246,3,0,0,0,support,medium
IND10980,0.78,0.84,4,173,3,0,0,0,support,low
IND10985,0.70,0.87,3,166,2,0,0,0,IT,medium
IND10987,0.69,0.83,4,252,3,0,0,0,management,medium
IND10990,0.43,0.55,2,129,3,0,1,0,sales,low
IND10995,0.14,0.38,5,115,6,1,0,0,marketing,high
IND10996,0.86,0.82,4,274,2,1,0,0,sales,low
IND10998,0.82,0.65,4,168,3,0,0,0,accounting,low
IND11003,0.73,0.93,5,229,5,0,1,0,technical,medium
IND11007,0.73,0.49,4,243,2,0,0,0,technical,low
IND11008,0.20,0.42,4,256,5,0,0,0,hr,low
IND11011,0.52,0.94,3,263,3,0,0,0,product_mng,medium
IND11014,0.40,0.46,2,143,3,0,1,0,technical,high
IND11018,0.66,0.65,3,272,10,0,0,0,IT,medium
IND11023,0.40,0.65,4,252,6,0,0,0,accounting,medium
IND11027,0.20,0.68,5,167,7,0,0,0,marketing,medium
IND11032,0.34,0.46,2,169,2,1,0,0,support,low
IND11033,0.85,0.90,2,168,2,0,1,0,sales,medium
IND11038,0.11,0.87,6,306,4,0,1,0,IT,low
IND11043,0.53,0.75,4,201,2,0,0,0,sales,low
IND11047,0.18,0.50,4,169,4,0,0,0,sales,low
IND11049,0.56,0.98,3,220,3,0,0,0,technical,low
IND11051,0.97,0.97,5,171,2,0,0,0,sales,high
IND11055,0.51,0.93,3,162,4,0,0,0,support,medium
IND11056,0.96,0.68,3,132,2,0,0,0,sales,medium
IND11058,0.80,0.73,3,168,2,0,0,0,IT,low
IND11061,0.81,0.90,4,165,3,0,0,0,RandD,medium
IND11065,0.67,0.80,4,137,2,0,0,0,support,medium
IND11067,0.40,0.48,2,138,3,0,1,0,marketing,medium
IND11070,0.96,0.71,3,170,3,0,0,0,technical,low
IND11073,0.10,0.55,2,247,4,0,1,0,sales,medium
IND11074,0.69,0.54,3,164,7,0,0,0,sales,medium
IND11078,0.74,0.97,2,135,4,0,0,0,IT,medium
IND11081,0.60,0.85,3,242,2,0,0,0,IT,low
IND11082,0.39,0.89,3,188,5,0,0,0,support,low
IND11084,0.81,0.91,4,229,5,0,1,0,support,low
IND11085,0.11,0.97,6,284,4,0,1,0,sales,low
IND11090,0.75,0.99,5,221,5,0,1,0,product_mng,low
IND11091,0.59,0.88,3,159,2,0,0,0,technical,medium
IND11092,0.43,0.55,2,153,3,0,1,0,technical,medium
IND11097,0.32,0.41,3,138,3,1,0,0,technical,medium
IND11100,0.45,0.52,2,147,3,0,1,0,technical,low
IND11102,0.92,0.80,4,263,4,0,0,0,RandD,low
IND11106,0.82,0.87,3,204,4,0,0,0,support,medium
IND11107,0.70,0.85,3,188,2,0,0,0,technical,medium
IND11110,0.48,0.72,4,186,3,0,0,0,RandD,low
IND11114,0.65,0.51,4,157,3,1,0,0,sales,medium
IND11117,0.11,0.92,6,260,4,0,1,0,support,low
IND11122,0.11,0.84,6,251,4,0,1,0,technical,low
IND11126,0.09,0.87,5,263,4,0,1,0,IT,low
IND11130,0.24,0.57,5,232,3,0,0,0,sales,medium
IND11132,1.00,0.85,3,150,3,0,0,0,technical,low
IND11134,0.78,0.86,4,240,3,0,0,0,technical,low
IND11137,0.33,1.00,2,210,3,1,0,0,sales,medium
IND11138,0.48,0.77,6,274,6,0,0,0,product_mng,medium
IND11139,0.93,0.62,3,184,3,0,0,0,sales,medium
IND11140,0.40,0.59,3,207,6,0,0,0,sales,high
IND11143,0.10,0.95,7,289,4,0,1,0,IT,low
IND11147,0.66,0.66,4,255,5,0,0,0,sales,low
IND11151,0.11,0.80,7,296,4,0,1,0,sales,low
IND11153,0.65,0.60,3,218,4,0,0,0,RandD,medium
IND11157,0.80,0.57,3,225,4,0,0,0,support,low
IND11158,0.09,0.93,6,271,4,0,1,0,accounting,medium
IND11161,0.13,0.72,3,244,4,0,0,0,technical,medium
IND11162,0.50,0.90,5,226,2,0,0,0,management,high
IND11165,0.82,0.98,5,234,5,0,1,0,marketing,medium
IND11170,0.70,0.69,3,102,4,1,0,0,product_mng,medium
IND11172,0.61,0.64,3,187,2,0,0,0,sales,medium
IND11176,0.44,0.53,3,132,3,1,0,0,technical,low
IND11180,0.11,0.88,7,305,4,0,1,0,product_mng,low
IND11183,0.93,0.48,3,147,3,0,0,0,support,low
IND11187,0.40,0.54,2,156,3,0,1,0,sales,medium
IND11190,0.99,0.87,5,211,2,0,0,0,support,medium
IND11194,0.61,0.45,3,114,3,0,0,0,sales,high
IND11198,0.26,0.73,4,178,6,0,0,0,technical,low
IND11201,0.52,0.67,3,244,3,0,0,0,sales,low
IND11203,0.84,0.62,5,245,4,0,0,0,technical,medium
IND11207,0.82,0.90,3,215,4,0,0,0,management,high
IND11212,0.97,0.99,3,196,3,0,0,0,product_mng,low
IND11213,0.10,0.77,6,247,4,0,1,0,sales,low
IND11214,0.59,0.57,4,197,2,0,0,0,sales,medium
IND11215,0.92,0.92,4,245,5,0,1,0,sales,low
IND11220,0.48,0.93,3,150,10,0,0,0,technical,low
IND11223,0.59,0.54,4,176,2,0,0,0,technical,medium
IND11225,0.76,0.74,4,187,3,0,0,0,support,medium
IND11229,0.70,0.87,3,260,2,0,0,0,management,low
IND11232,0.65,0.40,2,277,2,0,0,0,technical,medium
IND11236,0.74,0.55,5,168,4,0,0,0,management,low
IND11241,0.21,0.81,5,169,4,0,0,0,support,medium
IND11244,0.10,0.93,6,299,4,0,1,0,technical,low
IND11245,0.71,0.76,3,246,3,0,0,0,hr,low
IND11247,0.82,0.58,2,248,6,0,0,0,management,low
IND11251,0.39,0.50,2,142,3,0,1,0,hr,medium
IND11253,0.40,0.54,2,148,3,0,1,0,support,low
IND11256,0.84,0.75,2,168,2,0,0,0,technical,low
IND11257,0.75,0.83,4,133,4,0,0,0,hr,high
IND11262,0.49,0.73,4,244,3,0,1,0,support,low
IND11267,0.64,0.91,5,246,3,0,0,0,hr,low
IND11270,0.91,0.91,6,167,2,1,0,0,sales,low
IND11274,0.80,0.67,3,164,3,0,0,0,IT,high
IND11279,0.46,0.55,3,139,2,0,0,0,sales,medium
IND11283,0.55,0.54,3,233,2,0,0,0,support,low
IND11284,0.09,0.86,6,279,4,0,1,0,sales,low
IND11287,0.84,0.63,4,135,2,0,0,0,sales,medium
IND11290,0.73,0.95,4,223,6,0,1,0,support,low
IND11292,0.55,0.64,4,201,10,1,0,0,management,medium
IND11294,0.54,0.82,3,284,2,1,0,0,support,low
IND11295,0.51,0.75,4,154,3,0,0,0,marketing,medium
IND11298,0.50,0.54,5,153,4,0,1,0,support,low
IND11301,0.92,0.94,5,248,3,0,0,0,technical,medium
IND11306,0.24,0.54,4,226,4,1,0,0,accounting,medium
IND11310,0.32,0.86,4,214,5,0,0,0,sales,medium
IND11314,0.11,0.95,7,269,5,0,1,0,sales,medium
IND11316,0.65,0.97,3,198,3,0,0,0,RandD,low
IND11317,0.77,0.98,5,259,6,0,1,0,product_mng,low
IND11322,0.39,0.37,3,127,3,0,0,0,sales,low
IND11323,0.77,0.64,3,190,10,1,0,0,IT,medium
IND11328,0.68,0.74,4,215,3,0,0,0,accounting,low
IND11333,0.36,0.95,6,276,2,0,0,0,support,low
IND11337,0.78,0.96,2,285,3,0,0,0,sales,high
IND11342,0.84,0.65,3,269,2,0,0,0,sales,low
IND11346,0.69,0.87,5,174,3,0,0,0,support,medium
IND11347,0.32,0.86,4,266,4,0,0,0,RandD,low
IND11349,0.29,0.38,5,191,5,0,0,0,management,medium
IND11350,0.69,0.90,3,185,4,0,0,0,product_mng,low
IND11353,0.91,1.00,4,257,5,0,1,0,accounting,medium
IND11356,0.35,1.00,6,186,2,0,0,0,technical,low
IND11358,0.28,0.52,3,127,4,0,0,0,product_mng,high
IND11360,0.72,0.50,3,205,3,1,0,0,sales,low
IND11363,0.81,0.88,4,149,3,0,0,0,accounting,medium
IND11365,0.96,0.55,3,225,4,1,0,0,sales,medium
IND11370,0.42,0.56,2,149,3,0,1,0,sales,low
IND11372,0.65,0.64,5,206,3,0,0,0,technical,low
IND11374,0.77,0.49,4,266,2,0,0,0,hr,low
IND11376,0.65,0.77,5,241,2,0,0,0,sales,medium
IND11381,0.41,0.69,2,152,4,1,0,0,IT,low
IND11385,0.09,0.92,6,261,4,0,1,0,IT,medium
IND11390,0.65,0.91,3,207,3,0,0,0,sales,low
IND11391,0.43,0.57,2,157,3,0,1,0,sales,low
IND11394,0.10,0.92,5,272,4,0,1,0,sales,medium
IND11397,0.90,0.48,4,136,7,0,0,0,IT,low
IND11402,0.35,0.50,5,227,2,0,0,0,support,low
IND11403,0.89,0.78,3,185,2,1,0,0,technical,medium
IND11404,0.50,0.82,2,286,6,0,0,0,sales,medium
IND11406,0.10,0.83,6,283,5,0,1,0,support,medium
IND11410,0.63,0.83,4,243,4,0,0,0,product_mng,low
IND11415,0.95,0.88,3,199,3,0,0,0,IT,medium
IND11416,0.09,0.97,7,262,4,0,1,0,technical,low
IND11418,0.75,0.75,2,141,4,0,0,0,technical,medium
IND11420,0.66,0.73,2,135,6,0,0,0,marketing,medium
IND11425,0.69,0.63,5,140,4,0,0,1,sales,high
IND11428,0.11,0.97,6,288,4,0,1,0,support,medium
IND11429,0.42,0.49,2,139,3,0,1,0,hr,low
IND11434,0.61,0.56,4,176,3,0,0,0,hr,medium
IND11436,0.50,1.00,5,264,8,0,0,1,accounting,high
IND11441,0.48,0.79,3,180,2,0,0,0,technical,medium
IND11446,0.59,0.99,3,235,2,0,0,0,management,medium
IND11447,0.50,0.86,3,253,2,0,0,0,RandD,low
IND11450,0.65,0.95,3,266,3,1,0,0,support,low
IND11455,0.76,0.86,5,223,5,1,1,0,product_mng,medium
IND11459,0.64,0.61,3,221,3,0,0,0,accounting,low
IND11463,0.16,0.70,3,178,3,1,0,0,technical,low
IND11467,0.10,0.84,7,250,4,0,1,0,product_mng,low
IND11469,0.76,0.67,5,243,3,0,0,0,sales,low
IND11473,0.82,0.63,4,199,2,0,0,0,marketing,low
IND11477,0.89,0.95,5,203,3,0,0,0,technical,low
IND11478,0.45,0.69,5,193,3,0,0,0,sales,low
IND11483,0.72,0.78,3,229,2,0,0,0,sales,medium
IND11486,0.69,0.75,4,249,4,0,0,0,hr,medium
IND11490,0.39,0.55,2,146,3,0,1,0,sales,low
IND11492,0.89,0.63,4,270,3,1,0,0,sales,medium
IND11495,0.93,0.77,5,106,5,0,0,0,technical,medium
IND11496,0.16,0.87,3,99,5,1,0,0,IT,medium
IND11499,0.72,0.95,4,230,3,0,0,0,technical,low
IND11501,0.84,0.78,3,221,3,1,0,0,technical,medium
IND11505,0.42,0.57,2,154,3,1,1,0,marketing,medium
IND11506,0.36,0.48,2,156,3,0,1,0,accounting,high
IND11510,0.62,0.54,3,142,2,0,0,0,sales,medium
IND11513,0.59,0.66,3,166,3,1,0,0,management,low
IND11514,0.84,0.73,5,245,3,0,0,0,sales,medium
IND11517,0.79,0.54,4,244,3,0,0,0,management,high
IND11520,0.84,0.85,3,243,2,0,0,0,accounting,low
IND11524,0.92,0.69,3,139,2,0,0,0,accounting,low
IND11527,0.91,0.77,4,167,3,1,0,0,IT,medium
IND11531,0.84,0.59,3,234,3,1,0,0,sales,medium
IND11532,0.10,0.89,7,285,4,0,1,0,technical,low
IND11537,0.96,0.62,5,128,5,0,0,0,support,low
IND11540,0.21,0.65,4,276,6,0,0,0,marketing,high
IND11544,1.00,0.89,4,152,3,0,0,0,technical,low
IND11545,0.64,0.86,4,248,6,0,0,0,marketing,medium
IND11550,0.73,0.62,4,247,4,0,0,0,sales,low
IND11551,0.91,0.95,4,171,3,0,0,0,RandD,low
IND11553,0.22,0.94,3,193,10,0,0,1,management,high
IND11557,0.50,0.50,3,237,2,0,0,0,technical,medium
IND11562,0.40,0.59,3,111,4,1,0,0,IT,low
IND11565,0.81,0.70,6,161,4,0,1,0,IT,medium
IND11570,0.86,0.89,3,250,2,0,0,0,marketing,medium
IND11572,0.66,0.49,5,235,8,1,0,0,sales,low
IND11576,0.78,0.57,4,157,3,0,0,0,accounting,low
IND11579,0.39,0.47,2,131,3,0,1,0,technical,low
IND11580,0.11,0.91,6,278,4,0,1,0,marketing,low
IND11583,0.72,0.68,3,135,4,0,0,0,sales,medium
IND11585,0.74,0.94,4,157,2,0,0,0,sales,medium
IND11586,0.47,0.50,4,159,2,0,0,0,product_mng,low
IND11587,0.74,0.71,4,133,2,0,0,0,technical,medium
IND11588,0.38,0.55,2,145,3,0,1,0,support,low
IND11592,0.37,0.52,2,157,3,0,1,0,sales,low
IND11597,0.46,0.54,2,143,3,0,1,0,sales,medium
IND11600,0.66,0.46,4,204,4,0,0,0,product_mng,low
IND11604,0.49,0.62,4,161,2,0,0,0,IT,medium
IND11605,0.64,0.72,4,254,3,0,0,0,support,low
IND11607,0.09,0.89,7,308,5,0,1,0,hr,medium
IND11611,0.52,0.49,3,146,2,1,0,0,accounting,medium
IND11616,0.83,0.89,4,136,3,0,0,0,sales,medium
IND11621,0.09,0.77,6,244,4,0,1,0,marketing,low
IND11625,0.13,0.73,5,206,5,0,0,0,sales,medium
IND11630,0.84,0.98,5,270,5,0,1,0,sales,low
IND11635,0.74,0.68,3,206,2,1,0,0,support,medium
IND11638,0.94,0.73,3,268,10,0,0,0,technical,medium
IND11643,0.75,0.53,3,154,2,0,0,0,sales,medium
IND11646,0.97,0.96,5,210,6,1,0,0,technical,low
IND11647,0.11,0.79,6,294,4,0,1,0,technical,medium
IND11649,0.37,0.52,2,158,3,0,1,0,support,low
IND11652,0.38,0.94,5,252,5,0,0,0,sales,low
IND11653,0.71,0.53,4,196,2,1,0,0,sales,low
IND11655,0.62,0.64,5,187,3,0,0,0,sales,medium
IND11660,0.72,0.79,4,154,3,0,0,0,IT,medium
IND11663,0.94,0.52,5,133,3,0,0,0,support,low
IND11666,0.37,0.67,2,159,2,0,0,0,product_mng,low
IND11671,0.40,0.53,2,151,3,0,1,0,marketing,low
IND11673,0.63,0.67,5,250,2,0,0,0,product_mng,low
IND11678,0.09,0.77,6,310,4,0,1,0,hr,low
IND11680,0.10,0.96,7,255,4,0,1,0,marketing,medium
IND11683,0.93,0.76,4,207,2,0,0,0,technical,medium
IND11688,0.57,0.45,3,189,2,0,0,0,technical,medium
IND11693,0.74,0.59,3,274,3,0,0,0,sales,medium
IND11695,0.87,0.67,5,143,3,0,0,0,sales,medium
IND11700,0.65,0.96,3,168,2,0,0,0,accounting,low
IND11703,0.86,0.84,5,254,5,0,1,0,product_mng,medium
IND11707,0.39,0.57,2,127,3,0,1,0,sales,low
IND11709,0.42,0.55,2,150,3,0,1,0,technical,low
IND11714,0.75,0.95,4,177,3,0,0,0,accounting,low
IND11719,0.71,0.54,4,188,6,0,0,0,technical,low
IND11722,0.84,0.69,4,149,3,0,0,0,marketing,medium
IND11726,0.76,0.79,5,187,4,0,0,0,hr,medium
IND11728,0.68,0.58,4,186,2,0,0,0,sales,medium
IND11733,0.61,0.63,4,146,4,1,0,0,sales,low
IND11737,1.00,0.87,3,165,2,0,0,0,RandD,low
IND11741,0.83,0.55,5,250,3,1,0,0,sales,medium
IND11744,0.36,0.48,2,158,3,0,1,0,IT,low
IND11749,0.76,0.73,3,192,2,0,0,0,technical,low
IND11750,0.79,0.92,5,254,6,0,1,0,sales,low
IND11754,0.91,0.98,5,135,3,0,0,0,sales,low
IND11759,0.62,0.77,4,256,3,0,0,0,accounting,high
IND11763,0.76,0.79,3,161,3,0,0,0,technical,low
IND11764,0.70,0.79,4,194,3,0,0,0,sales,medium
IND11768,0.26,0.37,2,232,3,1,0,0,hr,low
IND11773,0.57,0.90,3,144,2,0,0,0,IT,medium
IND11778,0.73,0.93,5,167,3,0,0,0,hr,low
IND11782,0.49,0.94,3,144,3,1,0,0,technical,medium
IND11786,0.64,0.94,3,221,2,0,0,0,sales,low
IND11790,1.00,0.67,3,199,4,0,0,0,sales,low
IND11792,0.89,0.71,4,190,3,0,0,0,RandD,low
IND11796,0.59,0.50,3,199,2,0,0,0,technical,high
IND11801,0.74,0.66,3,254,2,0,0,0,support,medium
IND11802,0.98,0.66,3,199,3,0,0,0,RandD,medium
IND11803,0.78,0.80,3,256,2,0,0,0,IT,medium
IND11808,0.95,0.99,5,251,4,0,0,0,product_mng,low
IND11810,0.96,0.75,4,165,3,0,0,0,technical,high
IND11815,0.18,0.97,4,206,3,0,0,0,hr,high
IND11816,0.20,0.80,6,251,5,0,0,0,accounting,medium
IND11820,0.52,0.85,3,250,4,0,0,0,sales,low
IND11822,0.37,0.46,2,149,3,0,1,0,marketing,high
IND11824,0.10,0.80,7,281,4,0,1,0,technical,low
IND11828,0.85,0.67,3,167,4,0,0,0,RandD,medium
IND11829,0.40,0.57,2,152,3,0,1,0,sales,low
IND11830,0.82,0.60,3,261,2,1,0,0,IT,medium
IND11832,0.09,0.80,7,283,5,0,1,0,technical,low
IND11834,0.82,0.87,5,145,6,0,0,0,hr,medium
IND11837,0.94,0.71,4,151,2,1,0,0,sales,low
IND11839,0.37,0.46,2,157,3,0,1,0,IT,low
IND11843,0.51,0.41,2,164,4,0,0,0,sales,medium
IND11845,0.49,0.52,3,156,2,0,0,0,sales,low
IND11846,0.61,0.97,6,286,4,0,0,0,product_mng,medium
IND11849,0.68,0.44,5,165,3,0,0,0,RandD,medium
IND11852,0.57,0.50,4,230,2,0,0,0,technical,low
IND11857,0.37,0.51,2,127,3,0,1,0,sales,medium
IND11862,0.39,0.53,2,146,3,0,1,0,sales,low
IND11866,0.69,0.73,4,257,10,1,0,0,sales,medium
IND11867,0.31,0.63,4,104,7,1,0,0,sales,medium
IND11868,0.91,0.82,3,145,3,1,0,0,support,medium
IND11873,0.75,0.91,4,243,3,0,0,0,technical,high
IND11875,0.39,0.55,2,159,3,0,1,0,technical,high
IND11878,0.80,0.77,3,171,2,0,0,0,marketing,medium
IND11883,0.59,0.97,3,257,3,0,0,0,marketing,low
IND11885,0.77,0.61,4,223,3,0,0,0,marketing,medium
IND11889,0.60,0.59,3,172,3,0,0,0,technical,medium
IND11890,0.19,0.85,6,259,3,1,0,0,support,low
IND11891,0.62,0.76,5,198,3,0,0,0,sales,low
IND11894,0.90,0.98,5,271,5,0,1,0,technical,low
IND11896,0.72,0.71,5,248,2,0,0,0,marketing,low
IND11898,0.10,0.77,6,280,4,0,1,0,sales,medium
IND11903,0.65,0.90,3,241,3,0,0,0,IT,low
IND11905,0.93,0.89,3,255,7,1,0,0,sales,medium
IND11907,0.85,0.64,5,256,7,0,0,0,product_mng,low
IND11912,0.63,0.90,4,188,4,1,0,0,sales,low
IND11915,0.84,0.99,4,262,6,0,1,0,accounting,medium
IND11920,0.30,0.86,6,232,3,0,0,0,technical,medium
IND11921,0.62,0.70,2,134,3,0,0,0,product_mng,low
IND11924,0.10,0.94,7,281,4,0,1,0,technical,medium
IND11929,0.77,0.57,4,238,3,0,0,0,sales,high
IND11934,0.63,0.96,5,152,3,0,0,0,IT,low
IND11936,0.67,0.66,3,151,3,0,0,0,technical,low
IND11939,0.25,0.45,3,228,5,0,0,0,accounting,medium
IND11944,0.44,0.53,2,140,3,0,1,0,sales,low
IND11949,0.09,0.78,6,244,4,0,1,0,IT,low
IND11954,0.10,0.97,6,267,4,1,1,0,support,low
IND11958,0.87,0.97,4,243,3,0,0,0,IT,high
IND11960,0.95,0.62,4,150,2,0,0,0,management,low
IND11963,0.42,0.52,2,141,3,1,1,0,sales,medium
IND11964,0.84,0.94,4,246,2,1,0,0,support,medium
IND11967,0.40,0.49,2,149,3,0,1,0,marketing,low
IND11972,0.11,0.97,6,277,4,0,1,0,product_mng,medium
IND11974,0.99,0.71,4,212,2,0,0,0,marketing,medium
IND11976,0.71,0.96,3,201,3,0,0,0,RandD,low
IND11980,0.37,0.49,2,151,3,0,1,0,sales,low
IND11984,0.09,0.96,6,259,4,0,1,0,support,low
IND11989,0.93,0.98,4,189,10,0,0,0,sales,medium
IND11992,0.43,0.63,3,156,3,0,0,0,sales,medium
IND11996,0.92,0.60,5,236,3,1,0,1,sales,medium
IND11997,0.66,0.89,3,202,3,1,0,0,sales,medium
IND11999,0.43,0.66,4,135,2,0,0,0,IT,high
IND12004,0.51,0.95,4,169,3,1,0,0,sales,low
IND12006,0.90,0.85,4,279,6,0,0,0,support,medium
IND12011,0.84,0.84,5,163,3,0,0,0,technical,low
IND12013,0.71,0.64,3,267,3,0,0,0,technical,low
IND12018,0.90,0.49,3,256,2,0,0,0,marketing,medium
IND12019,0.12,0.82,5,162,4,1,0,0,sales,medium
IND12022,0.69,0.56,3,240,2,0,0,0,support,medium
IND12027,0.91,0.84,5,265,5,0,1,0,technical,medium
IND12029,0.63,0.58,4,141,3,1,0,0,technical,medium
IND12032,0.30,0.56,3,309,4,1,1,0,technical,low
IND12033,0.78,0.83,4,158,3,0,0,0,IT,high
IND12036,0.76,0.91,3,133,2,0,0,0,hr,medium
IND12041,0.89,0.59,3,265,8,0,0,0,RandD,low
IND12042,0.54,0.87,4,163,3,0,0,0,sales,medium
IND12044,0.83,0.98,4,249,5,0,1,0,support,low
IND12047,0.39,0.54,2,127,3,0,1,0,IT,low
IND12049,0.55,0.60,5,271,3,1,0,0,RandD,medium
IND12054,0.53,0.70,4,243,3,0,0,0,technical,low
IND12056,0.40,0.62,3,283,5,0,0,0,technical,low
IND12057,0.89,0.98,4,242,6,0,1,0,marketing,low
IND12061,0.93,0.84,3,237,4,1,0,0,sales,low
IND12066,0.55,0.82,3,248,2,0,0,0,accounting,high
IND12071,0.82,0.58,5,263,8,0,0,0,IT,medium
IND12075,0.66,0.50,3,139,10,1,0,0,sales,low
IND12076,0.72,0.62,3,270,4,0,0,0,sales,low
IND12079,0.78,0.55,3,143,3,0,0,0,RandD,low
IND12083,0.23,0.99,4,204,4,1,1,0,accounting,low
IND12084,0.93,0.97,4,158,3,1,0,0,technical,medium
IND12088,0.84,0.96,3,161,2,1,0,0,sales,low
IND12091,0.40,0.53,2,158,3,0,1,0,sales,low
IND12094,0.23,0.66,4,212,4,1,0,0,accounting,low
IND12099,0.75,0.63,3,148,4,0,0,0,technical,medium
IND12101,0.92,0.58,3,261,3,1,0,0,sales,medium
IND12106,0.11,0.96,7,244,4,0,1,0,support,low
IND12109,0.98,0.61,5,239,3,0,0,0,IT,low
IND12113,0.43,0.49,2,135,3,0,1,0,accounting,medium
IND12117,0.13,0.61,5,198,5,0,0,0,sales,medium
IND12119,0.93,0.70,3,159,2,0,0,0,sales,medium
IND12121,0.53,0.83,4,246,3,0,0,0,IT,high
IND12125,0.51,0.73,3,205,4,0,0,0,accounting,high
IND12130,0.84,0.99,4,219,2,0,0,0,support,low
IND12132,0.64,0.80,3,199,3,0,0,0,support,low
IND12133,0.91,0.61,3,255,3,0,0,0,accounting,medium
IND12135,0.10,0.96,6,264,4,0,1,0,management,medium
IND12138,0.45,0.54,2,129,3,0,1,0,marketing,high
IND12141,0.78,0.72,3,223,4,0,0,0,IT,low
IND12144,0.97,0.93,2,270,4,0,0,0,sales,low
IND12146,0.57,0.69,4,255,3,0,0,0,hr,medium
IND12151,0.56,0.48,5,192,2,1,0,0,technical,medium
IND12152,0.11,0.79,7,310,4,0,1,0,hr,low
IND12154,1.00,0.93,5,231,2,0,0,0,marketing,medium
IND12157,0.88,0.92,3,179,3,0,0,0,RandD,low
IND12162,0.92,0.85,3,151,6,1,0,0,sales,low
IND12166,0.43,0.46,4,169,5,0,0,0,technical,high
IND12171,0.81,0.92,3,136,3,0,0,0,marketing,medium
IND12176,0.76,0.78,3,162,3,0,0,0,technical,medium
IND12177,0.70,0.70,3,224,3,0,0,0,sales,low
IND12179,0.27,0.54,7,278,3,0,1,0,technical,low
IND12184,0.63,0.60,4,258,3,0,0,0,sales,medium
IND12188,0.43,0.51,2,136,3,0,1,0,hr,medium
IND12192,0.09,0.93,6,296,4,0,1,0,technical,medium
IND12193,0.64,0.55,3,246,2,0,0,1,marketing,high
IND12198,0.79,0.96,4,234,5,0,1,0,marketing,low
IND12203,0.71,0.60,2,251,3,0,0,0,support,low
IND12205,0.38,0.56,2,161,3,0,1,0,RandD,medium
IND12208,0.38,0.81,5,128,3,1,0,0,accounting,low
IND12213,0.58,0.97,3,274,4,1,0,1,sales,medium
IND12218,0.63,0.56,4,228,3,0,0,0,accounting,low
IND12223,0.42,0.59,3,156,2,0,0,0,technical,low
IND12225,0.57,0.61,2,189,2,1,0,0,technical,high
IND12228,0.37,0.46,2,149,3,0,1,0,IT,low
IND12232,0.68,0.66,3,238,2,0,0,0,management,medium
IND12236,0.46,0.62,6,213,3,0,1,0,support,low
IND12238,0.53,0.59,4,259,3,0,0,0,sales,low
IND12240,0.95,0.66,5,192,3,0,0,0,marketing,medium
IND12244,0.75,0.85,5,240,6,1,1,0,marketing,medium
IND12246,0.94,0.89,4,192,2,0,0,0,product_mng,low
IND12250,0.27,0.48,4,185,2,0,0,0,support,low
IND12252,1.00,0.66,4,173,2,0,0,0,support,medium
IND12254,0.43,0.53,2,143,3,0,1,0,accounting,medium
IND12258,0.88,0.89,4,275,5,0,1,0,technical,low
IND12261,0.36,0.52,2,143,3,0,1,0,accounting,medium
IND12266,0.10,0.78,5,285,4,1,1,0,RandD,medium
IND12270,0.38,0.55,2,134,3,0,1,0,support,low
IND12273,0.14,0.72,6,100,5,0,0,0,management,low
IND12275,0.43,0.46,2,149,3,0,1,0,technical,medium
IND12280,0.37,0.41,2,146,2,0,0,0,support,medium
IND12285,0.44,0.48,2,143,3,0,1,0,technical,medium
IND12286,0.79,0.74,5,172,2,0,0,0,product_mng,low
IND12288,0.27,0.61,3,213,6,0,0,0,sales,low
IND12289,0.45,0.56,2,154,3,0,1,0,marketing,low
IND12292,0.39,0.46,2,127,3,0,1,0,management,low
IND12294,0.25,0.41,3,133,6,1,0,0,sales,low
IND12297,0.83,0.55,5,247,3,0,0,0,sales,low
IND12302,0.64,0.94,3,150,2,0,0,0,technical,medium
IND12307,0.48,0.51,4,152,4,0,0,0,accounting,high
IND12309,0.77,0.57,3,189,2,0,0,0,sales,medium
IND12311,0.15,0.96,5,201,6,0,0,0,support,low
IND12313,0.74,1.00,5,275,5,0,1,0,sales,low
IND12318,0.68,0.51,4,224,2,0,0,0,technical,low
IND12322,0.65,0.42,6,220,2,0,0,0,product_mng,low
IND12327,0.81,0.47,4,153,7,0,0,0,product_mng,low
